,pendiente,VPL,coords,WGS84(GPS),date,time,H (%),T (C),V (m/s)
2534,-30.0,0.005973,"(708508.9102609246, 5720320.3430488175)","(-72.60425654342124, -38.6411574997867)",2016-02-07,10:00,45.5587,14.2909,1.1025200000000002
2535,13.3333,0.013174000000000002,"(702562.1215042127, 5875608.173206156)","(-72.7162515554815, -37.24406520359057)",2020-01-30,17:00,14.6414,16.5163,4.37115
2536,-90.0,0.004342,"(763647.244569553, 5791231.57210739)","(-71.99790631087822, -37.98828226831406)",2020-02-22,11:00,36.9839,17.9579,2.79993
2537,-5.555599999999998,0.006516,"(745895.7068839128, 5888245.510520593)","(-72.23232798661822, -37.11985853111113)",2019-01-23,22:00,10.9679,20.3927,1.4551399999999999
2538,0.0,0.001556,"(693112.5100995905, 5900360.799580596)","(-72.8290998558843, -37.02310695210454)",2019-02-12,14:00,27.2032,18.6989,5.0915300000000006
2539,-25.5556,0.009777,"(692863.583065296, 5805196.0596586345)","(-72.80700143012277, -37.88032557744375)",2018-01-28,05:00,27.8478,13.651,9.78698
2540,-5.555599999999998,0.0016719999999999999,"(669563.9379800896, 5842915.87448482)","(-73.0805768390327, -37.545172938776425)",2020-02-15,22:00,35.3535,17.7677,2.3056200000000002
2541,-32.2222,0.009777,"(725161.1693551067, 5808117.313832753)","(-72.44097763133348, -37.84661138106986)",2020-03-01,19:00,36.8896,18.8622,2.6612299999999998
2542,-22.2222,0.005973,"(690363.787610309, 5950840.067804449)","(-72.87259872596373, -36.568927033996395)",2016-03-06,12:00,37.709,15.7311,1.50845
2543,8.88889,0.001556,"(751537.2191407726, 5779224.911950863)","(-72.13142064649253, -38.09979838181738)",2019-01-09,09:00,95.1158,5.13882,9.2387
2544,56.6667,0.0016719999999999999,"(650882.3990770907, 5728943.608791211)","(-73.26791274043421, -38.57516656619737)",2017-03-17,08:00,9.744580000000001,17.3666,0.8907290000000001
2545,-10.0,0.013174000000000002,"(713304.1391181956, 5860602.442240447)","(-72.5909271719599, -37.3768096062775)",2019-03-16,13:00,45.871,11.7411,5.72155
2546,0.0,0.0016719999999999999,"(741036.7927810954, 5784800.13738665)","(-72.25291927696689, -38.05246961879578)",2016-01-31,06:00,22.7748,24.2658,5.7142599999999995
2547,4.44444,0.0024809999999999997,"(737737.1607183731, 5806819.160626932)","(-72.29776324012583, -37.855107203826684)",2017-01-04,19:00,71.6069,7.5106399999999995,8.39018
2548,2.22222,0.005973,"(747062.9169442954, 5964156.610024526)","(-72.24380545352086, -36.43603119461345)",2017-12-24,21:00,42.2438,15.6161,9.335469999999999
2549,-12.2222,0.0016719999999999999,"(689489.7947512964, 5653526.28333823)","(-72.8041439299268, -39.24689920519968)",2017-12-22,18:00,92.1001,2.7640599999999997,7.02308
2550,61.1111,0.001325,"(664153.3923907414, 5765418.97645135)","(-73.12415422547107, -38.244264986040136)",2020-03-02,16:00,37.1931,18.6713,2.1960599999999997
2551,-20.0,0.0025960000000000002,"(661137.9877431557, 5706944.405328674)","(-73.14512864468259, -38.77151549982477)",2017-01-25,21:00,36.7878,20.1359,10.4738
2552,16.6667,0.0025960000000000002,"(688317.6566375978, 5885264.262202905)","(-72.87917991269835, -37.16007186608251)",2018-03-15,21:00,5.89046,13.4049,6.6111
2553,8.88889,0.0016719999999999999,"(637785.2109223508, 5734655.285731551)","(-73.41933634735479, -38.52584042815502)",2017-12-30,15:00,65.3492,7.36563,2.4443900000000003
2554,4.44444,0.0025960000000000002,"(742407.9609254207, 5854890.138936159)","(-72.26067629942652, -37.42109094929735)",2020-02-18,16:00,11.4013,20.6449,8.62955
2555,0.0,0.0032549999999999996,"(699334.1412856611, 5832509.4924497865)","(-72.74097464172795, -37.63294136716033)",2016-12-27,21:00,13.915,20.1537,5.92216
2556,27.7778,0.0025960000000000002,"(634401.7708012683, 5737097.218384119)","(-73.45860704455471, -38.50435892315949)",2018-01-21,12:00,34.272,15.2191,8.52758
2557,-20.0,0.005429,"(752142.0388609129, 5753812.903057699)","(-72.11550879328101, -38.328367377582055)",2016-01-06,19:00,48.1026,19.2089,4.04591
2558,0.0,0.0024809999999999997,"(747994.8842727429, 5890371.233674918)","(-72.20942907334468, -37.1001657460822)",2017-03-10,09:00,44.1635,7.51675,6.555339999999999
2559,18.8889,0.0037990000000000003,"(784387.7709351975, 5883309.47729215)","(-71.79778258363929, -37.153384189387964)",2017-01-28,18:00,34.4174,22.3871,5.13164
2560,26.6667,0.001325,"(648046.2769888737, 5747876.501903998)","(-73.30445984274286, -38.40509285465953)",2016-01-13,15:00,32.0347,14.069,3.8321300000000003
2561,0.0,0.013174000000000002,"(726043.3306257713, 5889020.885666352)","(-72.4558000737199, -37.11788089292465)",2020-03-01,22:00,33.0663,19.1159,4.56505
2562,0.0,0.005429,"(726817.1251751325, 5801484.627472944)","(-72.4200912400093, -37.905921314077645)",2017-01-09,21:00,56.3861,10.7038,1.26278
2563,1.11111,0.005429,"(783680.0810487971, 5827913.795454328)","(-71.78448469766629, -37.652142547769614)",2016-01-10,18:00,57.4852,16.275,3.4573099999999997
2564,20.0,0.013174000000000002,"(659828.1506771642, 5800548.630273263)","(-73.18141591739436, -37.92858966906953)",2020-01-20,19:00,15.9671,19.5556,4.65707
2565,33.3333,0.002712,"(701182.8149619282, 5648637.280777167)","(-72.6672845267068, -39.288284375880046)",2020-01-14,19:00,63.233000000000004,7.54995,7.488589999999999
2566,-2.222200000000001,0.0032549999999999996,"(722616.4033400224, 5874030.737712219)","(-72.48987094505074, -37.253695747589234)",2020-01-29,13:00,10.8754,13.2841,3.4043300000000003
2567,16.6667,0.0025960000000000002,"(639946.6411203739, 5740487.813979814)","(-73.3957156387478, -38.47296028956784)",2016-03-20,21:00,13.966,17.0202,2.41102
2568,36.6667,0.004342,"(672430.9853375276, 5668082.235968972)","(-73.00541749742207, -39.119373109591336)",2019-03-12,06:00,40.8111,13.6439,3.4998400000000003
2569,-15.555599999999998,0.001325,"(737846.9970640831, 5943141.531958747)","(-72.34003754195062, -36.62760958083243)",2017-03-06,08:00,24.5803,12.8593,5.381
2570,13.3333,0.0025960000000000002,"(795975.7134259338, 6098905.916601338)","(-71.74877867187165, -35.20925745069174)",2016-03-09,21:00,41.1367,18.3642,2.39989
2571,-30.0,0.005973,"(668080.9530777388, 5774866.496493783)","(-73.0815306566146, -38.158440443185015)",2018-02-01,10:00,15.7182,21.7921,16.6885
2572,36.6667,0.0037990000000000003,"(696248.8143556332, 5883643.706139927)","(-72.78949384949186, -37.173037224068445)",2018-02-13,15:00,4.87322,21.4994,1.88563
2573,53.3333,0.0037990000000000003,"(678472.9815427911, 5744490.261435172)","(-72.95531775751184, -38.43003360798865)",2018-01-05,07:00,83.794,5.8272900000000005,7.889130000000001
2574,6.66667,0.0016719999999999999,"(761124.7177671563, 5812705.248650018)","(-72.03436465304601, -37.79572856785423)",2016-01-13,12:00,20.5737,14.8798,1.6644900000000002
2575,0.0,0.013174000000000002,"(729870.8686601399, 6071195.228232989)","(-72.46641742262071, -35.476200905710684)",2018-02-25,16:00,45.8993,16.3053,3.4878400000000003
2576,4.44444,0.002134,"(760048.1901017112, 5840148.659406247)","(-72.05635910083089, -37.54900541042431)",2018-02-05,06:00,11.1199,25.5453,8.57635
2577,46.6667,0.001325,"(781975.8584080057, 5814110.982250326)","(-71.79842843672985, -37.776882368690025)",2016-03-01,09:00,7.1425600000000005,20.1193,1.25872
2578,4.44444,0.009777,"(710610.9022312416, 5844785.029018969)","(-72.61680340556754, -37.519875885479436)",2018-01-15,19:00,74.188,10.2572,4.10294
2579,4.44444,0.005429,"(749014.6585955413, 5754431.430670162)","(-72.15146279587294, -38.32367404935026)",2017-01-26,12:00,21.963,23.9242,7.65223
2580,8.88889,0.0025960000000000002,"(725303.6741890404, 6067321.065240961)","(-72.51563848518245, -35.51214620608826)",2017-03-18,22:00,33.1887,17.2946,1.35445
2581,14.4444,0.0024809999999999997,"(764775.7429637064, 6060642.661578822)","(-72.07867690587743, -35.56254067766315)",2020-03-01,19:00,18.8128,19.2707,3.76341
2582,4.44444,0.0032549999999999996,"(783785.309692478, 6036396.823894205)","(-71.8606686432259, -35.77556171252761)",2019-01-14,22:00,60.1066,15.2975,1.1047200000000001
2583,3.33333,0.0016719999999999999,"(772974.2782413679, 5790890.636512649)","(-71.89171329844478, -37.98859299307601)",2020-02-25,12:00,24.984,11.527000000000001,5.5773
2584,35.5556,0.0025960000000000002,"(674140.14530391, 5694082.378974732)","(-72.99228971872334, -38.884881382318376)",2019-12-29,12:00,15.6206,14.9271,2.4958099999999996
2585,-15.555599999999998,0.0024809999999999997,"(734299.3013136338, 5812115.88882234)","(-72.33851541495366, -37.80830863219005)",2018-03-03,05:00,62.3316,15.558,4.065869999999999
2586,-5.555599999999998,0.009777,"(767857.5214193536, 5827321.362267867)","(-71.96337829906604, -37.6622258634745)",2017-12-25,19:00,70.2128,15.1195,5.50749
2587,45.5556,0.004342,"(771176.3621557713, 5792085.617520752)","(-71.91260931467549, -37.97837744107467)",2018-03-07,18:00,76.9801,15.9306,3.6597800000000005
2588,-1.1110999999999933,0.001325,"(763675.6451123378, 5780263.661299627)","(-71.99354674198163, -38.08698984086884)",2017-02-24,09:00,19.8511,22.3019,6.7824800000000005
2589,0.0,0.013174000000000002,"(753937.5428722125, 5907561.407803979)","(-72.14842864287766, -36.943807503986946)",2018-02-18,14:00,66.8805,14.82,2.89423
2590,4.44444,0.005973,"(737350.1554019321, 5893284.920841251)","(-72.33000921876061, -37.07668719118764)",2018-03-12,18:00,83.2562,9.66958,6.2958099999999995
2591,-16.666700000000006,0.005973,"(659511.537426478, 5695591.72961422)","(-73.16121293712011, -38.87406448478855)",2019-01-27,13:00,11.2828,12.1459,4.7752099999999995
2592,-4.444400000000002,0.002712,"(774571.4162818716, 6042336.918389577)","(-71.96449886167697, -35.724696077784465)",2016-02-28,19:00,37.5374,17.3383,2.18604
2593,20.0,0.005429,"(668272.6720474822, 5838949.7308047805)","(-73.09427598916132, -37.58113889354027)",2020-01-07,06:00,68.1499,9.53481,2.70325
2594,0.0,0.0037990000000000003,"(758137.7195870407, 5839585.7006811155)","(-72.07776097253182, -37.554610041618176)",2016-12-24,21:00,62.3169,10.4572,7.572780000000001
2595,30.0,0.0016719999999999999,"(693034.2525661972, 5823545.548714084)","(-72.80994903737862, -37.71502299878814)",2019-12-31,18:00,29.9564,18.713,3.8332800000000002
2596,4.44444,0.005973,"(753781.3559137258, 5804504.473890857)","(-72.11479001109907, -37.87161876808421)",2017-02-16,14:00,80.0172,10.9567,11.4713
2597,8.88889,0.005973,"(728979.7326070442, 5860294.275160759)","(-72.41394971715876, -37.37584694436711)",2019-02-11,11:00,23.5671,9.85781,5.8282
2598,13.3333,0.005429,"(704217.8799928414, 5803147.123101712)","(-72.67740982243488, -37.89630247506484)",2018-03-03,12:00,67.7986,13.1718,3.2501
2599,-7.777799999999999,0.005429,"(693702.632209032, 5472415.376646387)","(-72.70117765456192, -40.87643981504532)",2016-12-22,06:00,85.0998,2.6852099999999997,3.4884
2600,0.0,0.0032549999999999996,"(800789.0031777315, 6086030.0372057175)","(-71.69126946410339, -35.32373528859663)",2016-02-25,05:00,13.8955,19.8056,3.4851199999999998
2601,42.2222,0.0016719999999999999,"(677874.3817279933, 5825879.271289945)","(-72.9824119353465, -37.69707049378824)",2020-02-26,23:00,33.2587,18.7472,2.0218599999999998
2602,0.0,0.005429,"(732934.9334787921, 5808300.167054557)","(-72.35277068016063, -37.843012626780805)",2016-02-08,13:00,37.8147,13.662,3.58721
2603,-32.2222,0.0025960000000000002,"(687825.5024473994, 5800749.234647922)","(-72.86309266729027, -37.921430113059365)",2017-02-17,19:00,54.9755,7.419580000000001,5.6894599999999995
2604,46.6667,0.002712,"(815580.2078096012, 6012215.885216909)","(-71.49992768123442, -35.98348378285819)",2017-12-21,23:00,23.6288,16.5104,5.0255
2605,-5.555599999999998,0.0037990000000000003,"(758122.1556971896, 5839321.530883932)","(-72.07784401620852, -37.55699241239268)",2018-02-11,18:00,30.96,16.9127,6.53388
2606,-11.111099999999993,0.0016719999999999999,"(660892.3069973042, 5761889.753802753)","(-73.16060037879583, -38.276645306124735)",2020-03-14,07:00,11.1764,8.205960000000001,9.120560000000001
2607,-36.6667,0.001325,"(773492.4031610556, 5807043.7413182575)","(-71.89195048081166, -37.84306371425601)",2017-01-02,21:00,56.2357,13.1181,4.237419999999999
2608,0.0,0.005973,"(749210.8469626844, 5890345.861980613)","(-72.19575287917112, -37.10007149316001)",2016-01-29,12:00,82.654,13.4103,1.79351
2609,-37.7778,0.002134,"(703950.5529134242, 6006699.733068382)","(-72.73547389359057, -36.06291741705091)",2015-12-22,17:00,63.05,7.908589999999999,4.62326
2610,57.7778,0.0032549999999999996,"(673609.3279202584, 5854691.582939727)","(-73.03758672725661, -37.438339864613695)",2020-01-06,17:00,65.0865,8.19839,2.31315
2611,-43.3333,0.004342,"(773080.2363343826, 5788910.798574067)","(-71.88975530702595, -38.00637885709884)",2016-03-15,05:00,17.836,16.8329,1.39242
2612,41.1111,0.0016719999999999999,"(669428.5573923422, 5843429.900770804)","(-73.08222718918728, -37.540567209801864)",2020-01-18,07:00,8.66881,24.2628,11.1871
2613,-14.444400000000002,0.002365,"(742146.9646348, 5810841.228918884)","(-72.24903795880222, -37.81773704476246)",2018-03-20,22:00,4.536630000000001,18.5319,0.751979
2614,-21.111099999999993,0.0016719999999999999,"(668791.0518534192, 5913247.243692999)","(-73.10524736012368, -36.91169260932636)",2020-03-03,05:00,63.4009,17.412,2.85356
2615,2.22222,0.013174000000000002,"(751725.9463655531, 5731537.480085501)","(-72.11228313263436, -38.52898091600664)",2020-02-15,08:00,60.858000000000004,10.8771,2.10147
2616,32.2222,0.013174000000000002,"(663606.2563267965, 5753337.811593818)","(-73.12760774063642, -38.353187320422876)",2018-02-26,06:00,25.046,15.3466,4.48965
2617,-11.111099999999993,0.0032549999999999996,"(788680.0839317834, 5821417.438500254)","(-71.72532226939857, -37.70904320507688)",2020-02-13,20:00,39.1601,12.3603,4.59785
2618,16.6667,0.0019030000000000002,"(736808.942901301, 6059610.318176527)","(-72.38663407152126, -35.57892012517835)",2020-02-20,09:00,2.50782,24.4418,3.8786099999999997
2619,8.88889,0.0024809999999999997,"(755961.3297362707, 6013304.026326576)","(-72.1606920806661, -35.99115293848672)",2019-12-21,15:00,3.55219,16.3815,7.30512
2620,-15.555599999999998,0.005429,"(768487.5130612215, 5797436.381998247)","(-71.94517900965985, -37.931019155539374)",2018-02-07,22:00,54.6807,14.8065,4.65607
2621,-21.111099999999993,0.013174000000000002,"(758068.5747953888, 5823634.411670615)","(-72.07291254168146, -37.69821820489836)",2015-12-31,23:00,44.0264,17.7606,1.96616
2622,4.44444,0.005429,"(782033.7525432141, 5886006.284090412)","(-71.82526721263956, -37.12982495264671)",2016-03-19,08:00,11.9849,20.1906,3.3677900000000003
2623,0.0,0.005429,"(732603.825329895, 5820410.225494839)","(-72.36041399167321, -37.73406273634838)",2017-02-07,21:00,56.7718,15.5204,1.35553
2624,4.44444,0.002134,"(737407.3709355644, 5788666.298054507)","(-72.29552189486304, -38.01862253584978)",2016-03-05,06:00,28.6392,20.7777,5.997809999999999
2625,0.0,0.0025960000000000002,"(737108.0682934206, 5880602.378656475)","(-72.32871543426455, -37.190947367326295)",2018-12-29,21:00,84.0586,7.765280000000001,9.57563
2626,-64.4444,0.0037990000000000003,"(852166.5226474651, 6087589.442799716)","(-71.12784444824487, -35.29293351988631)",2017-12-21,16:00,36.8248,18.2396,1.3222399999999999
2627,40.0,0.004342,"(659562.2189939902, 5720310.222879654)","(-73.1663377377846, -38.65141374268666)",2018-03-01,20:00,57.0456,14.9411,0.629995
2628,35.5556,0.0032549999999999996,"(773479.701858593, 5850682.13276716)","(-71.90843278493341, -37.45031239987846)",2016-01-31,14:00,35.9444,21.7492,0.270563
2629,13.3333,0.0025960000000000002,"(701345.184286587, 5640037.347462179)","(-72.6628260860589, -39.36567481549351)",2020-02-27,13:00,22.7706,17.0719,9.01187
2630,-28.888900000000007,0.001325,"(752982.5070243293, 5702461.19154265)","(-72.08729631934465, -38.79031867012572)",2016-01-20,17:00,39.5044,18.7421,1.6878900000000001
2631,-4.444400000000002,0.0025960000000000002,"(762552.2867221936, 5842405.958523994)","(-72.0288555423704, -37.527976639736636)",2020-02-28,20:00,21.0131,19.955,2.91933
2632,-51.1111,0.0016719999999999999,"(715677.4314017339, 5632058.032892408)","(-72.49403362115348, -39.434046495302404)",2017-02-28,18:00,92.2677,10.6459,16.3104
2633,-8.888900000000007,0.0016719999999999999,"(699459.6391584743, 5820633.78662215)","(-72.73630333318712, -37.73987076649577)",2019-03-02,09:00,12.8715,14.5199,5.84283
2634,0.0,0.0024809999999999997,"(722524.3710828827, 5876814.162011418)","(-72.49173903279663, -37.228651888322574)",2019-01-20,12:00,55.797,15.7255,1.8496700000000001
2635,-13.333299999999994,0.002712,"(702127.5654216327, 5864961.061427596)","(-72.7182515232075, -37.340056267493)",2017-01-13,05:00,35.0992,15.0875,3.4795800000000003
2636,-76.66669999999999,0.001556,"(666264.8186514546, 5829573.256225437)","(-73.11487140394425, -37.66597259485978)",2016-01-23,14:00,34.262,15.9987,4.927919999999999
2637,44.4444,0.013174000000000002,"(660290.8196645145, 5753563.934833289)","(-73.16558449353238, -38.35175012693084)",2020-01-01,20:00,29.3969,18.6032,4.48099
2638,-18.888900000000007,0.0032549999999999996,"(644093.6195974186, 5759360.663134856)","(-73.35205826526928, -38.30228253130038)",2019-01-22,18:00,72.9782,8.946439999999999,5.26994
2639,28.8889,0.009777,"(707083.1964894664, 5838476.115677102)","(-72.65491040711822, -37.57749269386304)",2018-02-15,05:00,12.4899,20.1071,4.96031
2640,16.6667,0.0025960000000000002,"(660176.7255905268, 5773546.898141334)","(-73.17140875069612, -38.17176631156562)",2017-12-21,12:00,6.2278400000000005,9.46035,5.91491
2641,0.0,0.0032549999999999996,"(774519.0839335473, 5845718.175274285)","(-71.89484925206744, -37.49468241420891)",2017-01-07,11:00,51.5268,12.798,2.12752
2642,0.0,0.002134,"(654104.5164786191, 5748380.530432187)","(-73.23521651113423, -38.39952849167919)",2017-02-05,21:00,47.6848,12.6698,2.5248
2643,16.6667,0.005973,"(666498.236557145, 5835006.137979298)","(-73.11346470326714, -37.6169878953036)",2015-12-31,06:00,56.0329,15.3361,1.12493
2644,28.8889,0.0024809999999999997,"(650881.7204360622, 5749674.496780913)","(-73.27238529428742, -38.388421996163345)",2020-01-01,15:00,26.6634,18.766,5.00019
2645,13.3333,0.005429,"(686600.7965993056, 5871734.988711319)","(-72.89511779454328, -37.28228798645088)",2016-03-07,05:00,70.3323,12.3693,1.68085
2646,-45.5556,0.0024809999999999997,"(646360.6592209972, 5764409.746824613)","(-73.32718547201777, -38.256430222844855)",2020-03-18,21:00,33.2697,12.027999999999999,0.6541680000000001
2647,-28.888900000000007,0.005429,"(769276.4348143066, 5828786.7068580305)","(-71.94785380430888, -37.64862182169413)",2016-01-15,20:00,60.2682,14.7382,4.82081
2648,18.8889,0.002134,"(702427.4813745085, 5827275.588669519)","(-72.70449234326628, -37.67940259182595)",2019-02-18,17:00,84.5808,14.2497,2.75358
2649,46.6667,0.005973,"(679483.5072369302, 5839638.564342917)","(-72.9675505344112, -37.57281636049794)",2018-02-24,12:00,80.7327,13.9542,4.136909999999999
